id,x,y
11992,376,563
11993,436,478
11994,520,417
11995,412,400
11996,546,403
11997,483,538
11998,492,524
11999,529,539
12000,563,485
12001,444,513
12002,361,376
12003,368,375
12004,475,481
12005,516,381
12006,522,455
12007,545,415
12008,568,361
12009,388,483
12010,359,367
12011,516,389
12012,544,524
12013,493,503
12014,545,493
12015,420,569
12016,424,389
12017,502,475
12018,457,389
12019,525,493
12020,494,398
12021,516,563
12022,491,391
12023,524,463
12024,524,373
12025,415,545
12026,548,366
12027,553,544
12028,500,450
12029,542,428
12030,431,483
12031,514,471
12032,395,483
12033,569,537
12034,511,484
12035,563,425
12036,400,461
12037,566,553
12038,503,560
12039,391,366
12040,475,547
12041,408,373
12042,504,397
12043,493,500
12044,556,542
12045,444,423
12046,563,435
12047,374,544
12048,479,409
12049,524,465
12050,483,391
12051,360,402
12052,368,456
12053,507,458
12054,473,527
12055,504,367
12056,425,439
12057,398,525
12058,463,415
12059,559,525
12060,487,408
12061,538,494
12062,514,392
12063,542,553
12064,408,520
12065,517,513
12066,373,423
12067,364,399
12068,434,376
12069,475,431
12070,388,363
12071,431,479
12072,479,512
12073,544,370
12074,510,458
12075,465,420
12076,456,506
12077,420,374
12078,560,561
12079,414,465
12080,359,470
12081,439,553
12082,465,414
12083,440,496
12084,354,359
12085,531,555
12086,497,461
12087,360,558
12088,438,376
12089,561,408
12090,418,432
12091,455,412
12092,465,456
12093,522,546
12094,418,405
12095,400,409
12096,547,460
12097,417,374
12098,519,367
12099,483,363
12100,559,434
12101,560,537
12102,429,522
12103,539,568
12104,515,395
12105,497,460
12106,566,373
12107,463,524
12108,525,392
12109,417,353
12110,460,570
12111,354,355
12112,475,355
12113,561,436
12114,377,383
12115,514,432
12116,541,508
12117,557,465
12118,434,425
12119,394,512
12120,363,455
12121,517,494
12122,487,525
12123,525,373
12124,422,402
12125,487,421
12126,541,430
12127,405,418
12128,408,465
12129,513,439
12130,416,412
12131,469,458
12132,563,430
12133,484,514
12134,439,432
12135,420,506
12136,434,496
12137,567,395
12138,395,421
12139,465,391
12140,515,400
12141,538,392
12142,481,489
12143,402,363
12144,538,409
12145,553,392
12146,359,452
12147,527,559
12148,446,366
12149,461,438
12150,506,514
12151,556,517
12152,465,438
12153,537,417
12154,559,368
12155,355,373
12156,506,517
12157,357,505
12158,542,527
12159,500,513
12160,471,563
12161,388,404
12162,373,366
12163,462,538
12164,392,475
12165,444,363
12166,549,173
12167,460,395
12168,465,418
12169,429,372
12170,542,465
12171,496,507
12172,368,525
12173,507,553
12174,546,452
12175,562,359
12176,525,436
12177,461,412
12178,456,473
12179,456,391
12180,549,428
12181,543,528
12182,374,451
12183,432,460
12184,559,511
12185,538,525
12186,360,544
12187,560,492
12188,398,494
12189,398,368
12190,366,404
12191,424,369
12192,487,378
12193,523,563
12194,469,419
12195,493,456
12196,504,539
12197,412,507
12198,376,417
12199,544,556
12200,566,402
12201,388,415
12202,543,504
12203,368,409
12204,538,497
12205,374,439
12206,538,487
12207,436,461
12208,395,515
12209,497,450
12210,373,492
12211,524,513
12212,367,519
12213,375,526
12214,376,542
12215,474,557
12216,565,370
12217,489,355
12218,498,373
12219,545,458
12220,548,373
12221,460,366
12222,459,357
12223,479,520
12224,388,513
12225,479,525
12226,452,395
12227,515,460
12228,461,385
12229,363,388
12230,432,374
12231,542,413
12232,497,510
12233,483,567
12234,409,538
12235,481,359
12236,514,408
12237,503,417
12238,523,561
12239,402,355
12240,493,431
12241,483,444
12242,514,520
12243,556,451
12244,350,563
12245,509,357
12246,374,526
12247,563,376
12248,567,483
12249,466,529
12250,545,374
12251,465,506
12252,352,492
12253,374,535
12254,355,402
12255,355,548
12256,534,349
12257,563,566
12258,376,410
12259,366,430
12260,523,439
12261,500,566
12262,507,388
12263,445,535
12264,442,544
12265,400,524
12266,524,559
12267,388,567
12268,524,376
12269,438,436
12270,516,457
12271,544,525
12272,363,444
12273,488,400
12274,483,513
12275,439,473
12276,569,471
12277,466,522
12278,398,512
12279,378,495
12280,516,469
12281,465,461
12282,391,512
12283,545,431
12284,417,524
12285,431,456
12286,563,528
12287,557,483
12288,376,373
12289,488,376
12290,516,369
12291,385,483
12292,484,513
12293,392,456
12294,563,415
12295,506,527
12296,527,503
12297,355,376
12298,507,461
12299,525,438
12300,506,376
12301,416,493
12302,483,473
12303,538,431
12304,398,431
12305,392,553
12306,400,417
12307,375,493
12308,362,558
12309,395,560
12310,484,352
12311,422,438
12312,408,514
12313,362,495
12314,374,507
12315,517,512
12316,432,525
12317,397,418
12318,553,455
12319,373,507
12320,517,446
12321,363,483
12322,350,407
12323,518,551
12324,470,452
12325,391,527
12326,542,503
12327,561,369
12328,378,483
12329,373,561
12330,557,455
12331,426,510
12332,396,376
12333,428,412
12334,506,504
12335,546,531
12336,484,419
12337,568,531
12338,526,497
12339,368,559
12340,544,465
12341,511,493
12342,517,387
12343,428,514
12344,198,351
12345,504,455
12346,502,391
12347,517,378
12348,482,496
12349,544,402
12350,502,378
12351,366,373
12352,444,449
12353,497,566
12354,362,413
12355,524,456
12356,475,524
12357,490,407
12358,551,516
12359,392,423
12360,510,504
12361,364,564
12362,436,438
12363,471,432
12364,367,378
12365,475,438
12366,473,456
12367,561,492
12368,398,375
12369,353,370
12370,492,475
12371,473,463
12372,538,566
12373,363,481
12374,416,569
12375,500,438
12376,483,461
12377,527,436
12378,403,547
12379,415,421
12380,360,463
12381,504,350
12382,444,417
12383,546,474
12384,537,430
12385,372,539
12386,436,373
12387,374,373
12388,500,391
12389,417,475
12390,548,367
12391,504,543
12392,400,438
12393,559,419
12394,360,495
12395,492,537
12396,512,409
12397,525,387
12398,510,403
12399,494,368
12400,373,408
12401,375,479
12402,428,561
12403,428,506
12404,560,540
12405,400,366
12406,431,465
12407,507,397
12408,461,370
12409,369,516
12410,464,427
12411,523,402
12412,521,432
12413,392,483
12414,563,428
12415,546,543
12416,422,460
12417,542,495
12418,475,402
12419,412,409
12420,493,557
12421,544,563
12422,451,428
12423,417,444
12424,570,444
12425,507,510
12426,559,513
12427,494,526
12428,482,484
12429,512,525
12430,370,483
12431,489,555
12432,561,432
12433,507,432
12434,492,460
12435,518,509
12436,355,557
12437,373,353
12438,529,455
12439,483,544
12440,475,474
12441,504,548
12442,422,395
12443,438,507
12444,513,512
12445,542,417
12446,504,449
12447,380,509
12448,527,561
12449,432,412
12450,537,525
12451,471,475
12452,527,506
12453,482,392
12454,476,198
12455,537,419
12456,408,461
12457,523,497
12458,427,414
12459,445,415
12460,557,361
12461,534,523
12462,438,525
12463,460,535
12464,432,400
12465,506,544
12466,463,542
12467,400,503
12468,430,561
12469,433,563
12470,375,525
12471,475,484
12472,392,394
12473,495,520
12474,481,422
12475,483,561
12476,432,546
12477,507,556
12478,474,359
12479,559,387
12480,373,558
12481,354,376
12482,563,442
12483,459,457
12484,368,363
12485,483,420
12486,442,523
12487,438,360
12488,561,400
12489,536,395
12490,563,402
12491,198,364
12492,452,370
12493,463,557
12494,469,397
12495,490,446
12496,543,360
12497,552,464
12498,556,394
12499,376,519
12500,422,444
12501,415,463
12502,424,505
12503,457,505
12504,474,355
12505,563,414
12506,417,538
12507,451,561
12508,523,423
12509,400,445
12510,497,363
12511,521,504
12512,539,503
12513,404,395
12514,392,373
12515,543,402
12516,477,485
12517,428,492
12518,518,424
12519,552,350
12520,512,488
12521,497,515
12522,478,534
12523,515,355
12524,519,546
12525,553,417
12526,566,493
12527,376,496
12528,436,465
12529,395,506
12530,462,352
12531,517,400
12532,514,430
12533,368,553
12534,374,430
12535,481,519
12536,510,553
12537,553,559
12538,563,471
12539,445,542
12540,479,456
12541,450,354
12542,566,503
12543,428,373
12544,368,521
12545,461,561
12546,543,480
12547,419,487
12548,404,525
12549,409,517
12550,430,366
12551,417,431
12552,354,500
12553,391,431
12554,445,444
12555,376,387
12556,544,451
12557,394,400
12558,506,439
12559,498,437
12560,496,475
12561,517,436
12562,524,363
12563,557,507
12564,458,496
12565,507,514
12566,463,489
12567,510,418
12568,568,410
12569,504,546
12570,523,461
12571,506,417
12572,563,480
12573,503,409
12574,396,555
12575,430,469
12576,416,432
12577,474,489
12578,515,566
12579,559,363
12580,373,513
12581,531,382
12582,397,543
12583,496,388
12584,500,408
12585,506,451
12586,370,353
12587,423,444
12588,360,565
12589,432,507
12590,504,513
12591,453,468
12592,506,432
12593,409,525
12594,391,359
12595,483,395
12596,554,357
12597,378,514
12598,404,556
12599,373,473
12600,444,495
12601,538,465
12602,569,416
12603,391,493
12604,557,396
12605,544,378
12606,483,388
12607,403,519
12608,544,484
12609,474,481
12610,438,414
12611,493,409
12612,473,412
12613,438,559
12614,392,542
12615,524,378
12616,423,513
12617,506,456
12618,408,493
12619,455,369
12620,372,460
12621,525,473
12622,542,409
12623,483,503
12624,458,434
12625,462,493
12626,436,434
12627,354,507
12628,437,532
12629,483,493
12630,497,432
12631,376,355
12632,402,506
12633,357,389
12634,412,547
12635,518,477
12636,438,520
12637,541,514
12638,400,387
12639,376,500
12640,514,458
12641,555,361
12642,373,402
12643,359,481
12644,571,432
12645,376,561
12646,433,510
12647,417,428
12648,365,360
12649,509,369
12650,524,525
12651,513,400
12652,517,409
12653,417,507
12654,375,404
12655,488,512
12656,376,359
12657,478,496
12658,458,376
12659,506,461
12660,367,502
12661,456,537
12662,507,520
12663,395,513
12664,511,556
12665,515,517
12666,463,547
12667,402,373
12668,376,442
12669,431,419
12670,428,465
12671,513,438
12672,421,493
12673,400,432
12674,450,481
12675,566,420
12676,515,482
12677,553,402
12678,513,366
12679,509,516
12680,516,486
12681,500,354
12682,475,434
12683,419,540
12684,542,445
12685,404,559
12686,500,548
12687,521,460
12688,444,439
12689,422,545
12690,376,497
12691,525,512
12692,456,440
12693,354,510
12694,366,492
12695,507,506
12696,389,469
12697,376,378
12698,409,408
12699,521,510
12700,514,538
12701,361,530
12702,519,452
12703,497,546
12704,545,417
12705,470,359
12706,458,553
12707,548,525
12708,517,463
12709,376,511
12710,497,452
12711,525,409
12712,461,460
12713,546,522
12714,434,456
12715,394,511
12716,426,378
12717,408,445
12718,415,460
12719,479,536
12720,500,400
12721,482,362
12722,483,526
12723,378,374
12724,408,438
12725,357,518
12726,376,400
12727,456,503
12728,517,496
12729,405,361
12730,470,355
12731,367,391
12732,456,493
12733,557,355
12734,400,373
12735,361,405
12736,479,493
12737,479,538
12738,425,373
12739,558,373
12740,469,381
12741,471,378
12742,511,431
12743,378,431
12744,478,434
12745,514,500
12746,500,402
12747,489,475
12748,439,475
12749,438,495
12750,352,525
12751,539,391
12752,424,380
12753,395,400
12754,391,376
12755,376,432
12756,444,422
12757,513,561
12758,363,385
12759,560,473
12760,503,514
12761,370,475
12762,491,548
12763,507,483
12764,456,431
12765,429,455
12766,416,430
12767,566,513
12768,394,556
12769,400,414
12770,561,526
12771,369,486
12772,558,415
12773,445,421
12774,526,525
12775,460,542
12776,489,463
12777,503,438
12778,369,455
12779,525,526
12780,402,513
12781,417,559
12782,497,373
12783,451,465
12784,438,563
12785,524,400
12786,372,570
12787,527,398
12788,376,363
12789,430,537
12790,350,433
12791,551,389
12792,374,497
12793,353,400
12794,525,506
12795,548,504
12796,452,521
12797,442,475
12798,438,553
12799,503,487
12800,428,425
12801,426,513
12802,513,391
12803,422,372
12804,570,428
12805,400,420
12806,173,427
12807,500,487
12808,528,355
12809,422,523
12810,516,518
12811,375,503
12812,533,510
12813,503,430
12814,400,525
12815,542,362
12816,545,553
12817,523,387
12818,465,559
12819,493,363
12820,432,553
12821,507,517
12822,548,376
12823,511,536
12824,429,466
12825,524,497
12826,487,475
12827,514,414
12828,514,439
12829,375,484
12830,417,465
12831,513,426
12832,416,419
12833,363,544
12834,567,475
12835,457,516
12836,389,381
12837,451,432
12838,404,368
12839,520,365
12840,445,520
12841,432,559
12842,363,521
12843,556,444
12844,483,497
12845,538,400
12846,374,500
12847,456,566
12848,520,373
12849,560,512
12850,462,353
12851,362,371
12852,435,369
12853,516,380
12854,408,439
12855,520,428
12856,513,500
12857,515,471
12858,463,560
12859,496,514
12860,460,482
12861,504,529
12862,538,368
12863,352,431
12864,565,560
12865,414,566
12866,523,524
12867,559,567
12868,506,438
12869,366,378
12870,528,433
12871,525,513
12872,412,525
12873,412,566
12874,436,414
12875,488,395
12876,438,395
12877,376,570
12878,483,557
12879,524,500
12880,488,511
12881,400,553
12882,456,479
12883,450,519
12884,465,452
12885,378,363
12886,445,398
12887,425,428
12888,482,458
12889,483,431
12890,525,487
12891,460,376
12892,373,370
12893,439,544
12894,482,378
12895,504,544
12896,517,368
12897,531,429
12898,484,506
12899,431,426
12900,514,363
12901,436,525
12902,524,420
12903,405,531
12904,387,360
12905,542,404
12906,535,489
12907,474,500
12908,539,455
12909,383,377
12910,556,512
12911,423,484
12912,462,517
12913,506,537
12914,560,538
12915,367,547
12916,476,364
12917,419,493
12918,553,458
12919,380,518
12920,437,453
12921,374,545
12922,514,525
12923,525,515
12924,388,445
12925,473,465
12926,461,553
12927,527,417
12928,513,420
12929,369,407
12930,376,490
12931,391,503
12932,388,537
12933,391,517
12934,548,502
12935,541,504
12936,544,506
12937,436,513
12938,516,419
12939,553,360
12940,513,376
12941,504,547
12942,397,422
12943,471,370
12944,378,366
12945,354,489
12946,536,545
12947,533,472
12948,400,378
12949,376,465
12950,438,503
12951,374,366
12952,567,451
12953,553,376
12954,460,417
12955,538,545
12956,494,493
12957,406,387
12958,397,507
12959,439,370
12960,525,431
12961,423,537
12962,513,414
12963,514,524
12964,432,397
12965,513,504
12966,517,434
12967,497,353
12968,384,464
12969,452,428
12970,493,352
12971,456,525
12972,545,512
12973,458,403
12974,559,373
12975,512,556
12976,570,543
12977,518,357
12978,408,404
12979,481,396
12980,563,567
12981,553,504
12982,567,456
12983,408,444
12984,434,475
12985,529,522
12986,481,418
12987,439,374
12988,404,496
12989,463,473
12990,559,432
12991,455,363
12992,400,500
12993,503,500
12994,531,354
12995,426,504
12996,372,421
12997,525,374
12998,506,436
12999,484,537
13000,484,391
13001,554,509
13002,431,434
13003,546,355
13004,419,357
13005,524,426
13006,412,503
13007,388,450
13008,487,439
13009,431,374
13010,487,465
13011,559,456
13012,378,471
13013,370,376
13014,373,523
13015,539,466
13016,564,364
13017,392,559
13018,414,373
13019,519,450
13020,551,509
13021,353,496
13022,366,438
13023,353,419
13024,525,545
13025,428,524
13026,459,518
13027,476,399
13028,426,376
13029,511,394
13030,494,416
13031,439,451
13032,479,527
13033,503,423
13034,363,402
13035,553,451
13036,408,483
13037,463,395
13038,353,544
13039,561,419
13040,497,496
13041,373,491
13042,374,414
13043,378,559
13044,527,370
13045,514,420
13046,475,563
13047,504,444
13048,566,363
13049,504,463
13050,378,414
13051,402,524
13052,540,370
13053,354,361
13054,400,513
13055,400,497
13056,423,497
13057,409,398
13058,475,553
13059,475,565
13060,395,368
13061,503,497
13062,376,553
13063,370,561
13064,465,423
13065,559,431
13066,523,506
13067,500,520
13068,432,521
13069,465,432
13070,423,373
13071,370,515
13072,400,488
13073,417,456
13074,434,559
13075,515,475
13076,391,553
13077,370,439
13078,515,431
13079,439,520
13080,439,525
13081,444,404
13082,378,391
13083,558,421
13084,364,393
13085,376,460
13086,421,400
13087,502,376
13088,394,392
13089,370,378
13090,445,463
13091,484,398
13092,382,531
13093,567,416
13094,563,477
13095,455,522
13096,475,506
13097,412,487
13098,436,363
13099,394,517
13100,523,570
13101,515,366
13102,391,446
13103,488,496
13104,496,373
13105,526,512
13106,559,493
13107,475,523
13108,483,525
13109,428,512
13110,493,465
13111,465,507
13112,436,392
13113,444,388
13114,514,373
13115,451,430
13116,355,460
13117,382,354
13118,421,558
13119,491,359
13120,556,404
13121,479,513
13122,444,520
13123,367,474
13124,503,553
13125,419,430
13126,397,370
13127,472,533
13128,507,563
13129,567,392
13130,395,559
13131,495,438
13132,412,533
13133,378,428
13134,566,500
13135,527,479
13136,363,538
13137,518,554
13138,423,428
13139,449,422
13140,560,404
13141,500,524
13142,513,417
13143,486,551
13144,392,514
13145,360,417
13146,508,534
13147,462,437
13148,436,483
13149,463,354
13150,404,566
13151,451,563
13152,563,516
13153,374,513
13154,370,402
13155,359,562
13156,473,542
13157,395,524
13158,416,497
13159,385,436
13160,395,431
13161,542,479
13162,463,362
13163,528,563
13164,444,473
13165,461,517
13166,561,565
13167,376,420
13168,557,388
13169,398,493
13170,380,369
13171,388,544
13172,445,495
13173,462,456
13174,547,403
13175,548,475
13176,489,474
13177,487,388
13178,531,350
13179,483,535
13180,483,436
13181,563,504
13182,392,370
13183,545,517
13184,500,428
13185,391,490
13186,506,523
13187,526,517
13188,486,381
13189,376,475
13190,524,566
13191,520,415
13192,556,511
13193,553,483
13194,487,483
13195,536,479
13196,489,359
13197,434,400
13198,412,529
13199,400,395
13200,395,413
13201,516,505
13202,428,526
13203,570,402
13204,417,567
13205,566,515
13206,438,524
13207,438,431
